accession	level_1	level_2	S-121	S-122	S-123	S-124	S-125	S-126	S-127	S-128	S-129	S-130	S-131	S-132	S-133	S-134	S-135	S-136	S-137	S-138	S-139	S-140	S-141	S-142	S-143	S-144	S-145	S-146	S-147	S-148	S-149	S-150	S-151	S-152	S-153	S-154	S-155	S-156	S-157	S-158	S-159	S-160	S-161	S-162	S-163	S-164	S-165	S-166	S-167	S-168	S-169	S-170	S-171	S-172	S-173	S-174	S-175	S-176	S-177	S-178	S-179	S-180	S-181	S-182	S-183	S-184	S-185	S-186	S-187	S-188	S-189	S-190	S-191	S-192
1000565.METUNv1_01108_metB	Linkages between inorganic and organic sulphur transformation	metB	579666.0	490297.0	568219.0	351512.0	555663.0	335293.0	791963.0	463850.0	460228.0	307608.0	342914.0	437262.0	410185.0	552047.0	525680.0	560992.0	434642.0	639276.0	599412.0	469690.0	375947.0	649271.0	417491.0	319586.0	448990.0	435847.0	453060.0	428789.0	455526.0	364654.0	475217.0	430442.0	460528.0	323483.0	465671.0	399511.0	412757.0	439647.0	667131.0	440975.0	368639.0	633205.0	527876.0	457248.0	428446.0	454922.0	320105.0	668152.0	390269.0	506340.0	430750.0	574054.0	444086.0	289052.0	542567.0	278652.0	433481.0	508413.0	497044.0	397362.0	573878.0	345435.0	302076.0	603253.0	366231.0	464663.0	539175.0	575555.0	527813.0	669098.0	472670.0	517747.0
1001240.GY21_20020_metC	Linkages between inorganic and organic sulphur transformation	metC	1049593.0	883834.0	975220.0	608053.0	969439.0	603911.0	1458847.0	879261.0	869119.0	563712.0	604996.0	750327.0	677253.0	928392.0	974136.0	1006764.0	748302.0	1135298.0	1137234.0	835473.0	665562.0	1118249.0	714153.0	566337.0	825507.0	777214.0	801439.0	740059.0	790301.0	643476.0	838017.0	794862.0	844617.0	581098.0	778429.0	691650.0	678768.0	758669.0	1243995.0	801719.0	665401.0	1117652.0	929917.0	768221.0	737500.0	789535.0	573354.0	1179762.0	702409.0	1011125.0	722373.0	989596.0	773405.0	513732.0	934602.0	483429.0	768084.0	881844.0	836625.0	687686.0	955072.0	589871.0	536752.0	1094304.0	679562.0	807879.0	915604.0	979164.0	937180.0	1158439.0	821163.0	880091.0
1000565.METUNv1_03157_metX	Linkages between inorganic and organic sulphur transformation	metX	281725.0	233157.0	274063.0	170616.0	278724.0	164800.0	405299.0	222583.0	235063.0	159111.0	170838.0	210998.0	194213.0	265991.0	251729.0	262902.0	214680.0	318843.0	301368.0	226851.0	191730.0	307833.0	190264.0	148915.0	221535.0	209267.0	224842.0	199354.0	221251.0	177365.0	244761.0	214478.0	226537.0	157298.0	234286.0	197324.0	195098.0	224963.0	313272.0	200538.0	191566.0	300839.0	256106.0	221021.0	210176.0	218944.0	154079.0	322219.0	194812.0	244228.0	215029.0	274376.0	224652.0	142715.0	267755.0	133819.0	213437.0	235169.0	244920.0	196481.0	276254.0	159270.0	144562.0	272853.0	189508.0	223699.0	269273.0	269683.0	264817.0	315772.0	226956.0	235801.0
1000565.METUNv1_00383_metY	Linkages between inorganic and organic sulphur transformation	metY	221177.0	191632.0	209661.0	139949.0	226935.0	136415.0	320112.0	199730.0	199790.0	136772.0	144418.0	166097.0	154679.0	223648.0	225321.0	227126.0	186765.0	255056.0	245435.0	185683.0	149887.0	223758.0	159066.0	114360.0	176975.0	165439.0	170456.0	162120.0	183808.0	144902.0	190973.0	172664.0	200856.0	144446.0	187598.0	144281.0	150243.0	167795.0	278817.0	177425.0	162729.0	236597.0	211960.0	175567.0	159468.0	154138.0	132911.0	239231.0	164118.0	201474.0	171455.0	221438.0	192068.0	118689.0	219634.0	114713.0	194805.0	202166.0	196532.0	145020.0	210737.0	133100.0	133791.0	247122.0	157548.0	180233.0	218891.0	238090.0	201271.0	227864.0	195905.0	177852.0
1001240.GY21_11505_metZ	Linkages between inorganic and organic sulphur transformation	metZ	620302.0	536889.0	594079.0	375108.0	615107.0	388019.0	900614.0	518654.0	534615.0	361883.0	386932.0	458244.0	429884.0	601977.0	608696.0	638296.0	487368.0	745349.0	680678.0	527538.0	425733.0	711761.0	451628.0	344052.0	502453.0	463614.0	500436.0	456643.0	514879.0	409209.0	547647.0	486611.0	514946.0	383471.0	524637.0	424510.0	431063.0	490787.0	776551.0	509547.0	416990.0	731721.0	577932.0	488007.0	470217.0	479383.0	365608.0	725647.0	437973.0	585822.0	467142.0	622987.0	514162.0	329655.0	623960.0	315213.0	493973.0	560529.0	547661.0	424104.0	599758.0	363639.0	342890.0	685949.0	431794.0	531184.0	589917.0	618458.0	582016.0	690886.0	524835.0	554685.0
A0A2S6UEW2_msmA	Linkages between inorganic and organic sulphur transformation	msmA	155691.0	134062.0	162895.0	98781.0	152060.0	96240.0	224014.0	134149.0	121472.0	80836.0	95790.0	119188.0	114819.0	156098.0	135626.0	160987.0	118541.0	185533.0	157899.0	125735.0	115999.0	185467.0	116698.0	89132.0	126935.0	125335.0	131537.0	117791.0	132162.0	102567.0	135457.0	121852.0	116326.0	88944.0	147718.0	112943.0	115387.0	123009.0	173449.0	122026.0	103195.0	183977.0	142987.0	123102.0	123667.0	133721.0	93023.0	191610.0	104221.0	138242.0	128006.0	155768.0	130626.0	82118.0	155566.0	79958.0	116970.0	137918.0	144817.0	108105.0	158458.0	97508.0	82449.0	167027.0	107796.0	133044.0	144682.0	168842.0	163475.0	195085.0	135375.0	142394.0
1380394.JADL01000017_gene551_msmB	Linkages between inorganic and organic sulphur transformation	msmB	1487.0	1264.0	1522.0	943.0	1459.0	1061.0	2322.0	555.0	979.0	958.0	951.0	1077.0	998.0	1281.0	1104.0	680.0	874.0	1687.0	1803.0	842.0	1531.0	1788.0	1190.0	696.0	1274.0	1076.0	1211.0	988.0	1350.0	1035.0	1376.0	1115.0	1070.0	553.0	1714.0	1186.0	1049.0	1166.0	677.0	1032.0	361.0	1754.0	1864.0	839.0	1398.0	1254.0	664.0	1984.0	711.0	925.0	1494.0	1369.0	1125.0	591.0	1198.0	558.0	954.0	1055.0	2393.0	1049.0	1040.0	1158.0	276.0	660.0	919.0	976.0	1628.0	1528.0	1339.0	1403.0	955.0	1428.0
A0A291P0C1_mtoX	Linkages between inorganic and organic sulphur transformation	mtoX	3279.0	2511.0	5556.0	2441.0	3288.0	2923.0	6001.0	2472.0	2965.0	2615.0	1916.0	3210.0	2095.0	3204.0	2622.0	4002.0	2247.0	6218.0	3838.0	2526.0	1901.0	3821.0	2759.0	2465.0	4170.0	3844.0	4114.0	3406.0	2670.0	3006.0	3475.0	2908.0	2204.0	2101.0	2657.0	2994.0	2984.0	3723.0	4373.0	4581.0	2238.0	5740.0	4172.0	1700.0	2811.0	4281.0	1338.0	4046.0	2574.0	2246.0	3079.0	6581.0	3052.0	2225.0	4105.0	1611.0	2447.0	2826.0	3939.0	3351.0	4390.0	2612.0	2269.0	4477.0	3423.0	2864.0	2980.0	2902.0	3173.0	4987.0	3196.0	4980.0
478483350_mtsA	Organic sulphur transformation	mtsA	668.0	428.0	1913.0	933.0	1063.0	316.0	1162.0	327.0	604.0	355.0	770.0	957.0	970.0	1266.0	518.0	544.0	1336.0	1004.0	1298.0	638.0	795.0	1221.0	124.0	558.0	519.0	623.0	925.0	1378.0	1510.0	403.0	1256.0	379.0	431.0	255.0	1138.0	633.0	1492.0	1539.0	688.0	302.0	1206.0	1149.0	737.0	1271.0	1125.0	1172.0	208.0	1462.0	597.0	552.0	1088.0	929.0	529.0	143.0	128.0	380.0	398.0	746.0	1389.0	1004.0	1299.0	1014.0	95.0	536.0	750.0	618.0	691.0	629.0	1309.0	1095.0	172.0	738.0
379011387_mtsB	Organic sulphur transformation	mtsB	33490.0	28888.0	33289.0	21153.0	30445.0	18361.0	43898.0	22824.0	28466.0	20778.0	19081.0	25490.0	23296.0	28738.0	31264.0	35123.0	25674.0	37563.0	34967.0	26075.0	21238.0	32708.0	24570.0	18340.0	26997.0	26857.0	28667.0	23926.0	25385.0	20543.0	26921.0	22526.0	24567.0	19649.0	27680.0	23686.0	24623.0	24101.0	33973.0	25247.0	22578.0	33696.0	31139.0	25176.0	22177.0	26872.0	18202.0	36575.0	23657.0	27630.0	27147.0	32101.0	25265.0	17902.0	30258.0	16854.0	26500.0	28669.0	29257.0	21792.0	33457.0	20725.0	17191.0	31644.0	21811.0	25617.0	30992.0	29659.0	30345.0	32492.0	26401.0	31195.0
tab:CIG75_11790_nrnA	Assimilatory sulphate reduction	nrnA	297562.0	259579.0	283571.0	176560.0	294866.0	169009.0	420529.0	252619.0	235588.0	154320.0	177897.0	217068.0	208382.0	302798.0	287023.0	304187.0	246327.0	348759.0	300208.0	234028.0	195052.0	340935.0	214048.0	173208.0	228432.0	228269.0	233740.0	215453.0	230095.0	184194.0	235636.0	224854.0	228120.0	168376.0	237322.0	200675.0	196992.0	216550.0	358265.0	224121.0	196711.0	326049.0	258599.0	232706.0	201641.0	239670.0	169265.0	360442.0	198969.0	257188.0	220653.0	298771.0	224258.0	150937.0	264450.0	144010.0	220713.0	274078.0	245360.0	203051.0	273474.0	170989.0	156867.0	319718.0	187945.0	253832.0	260057.0	299033.0	255956.0	334463.0	253803.0	275237.0
1049564.TevJSym_bo00020_otr	Sulphur reduction	otr	4152.0	2731.0	3671.0	2223.0	4455.0	2566.0	4511.0	2591.0	2876.0	2443.0	1969.0	3282.0	2309.0	2986.0	4570.0	4242.0	2091.0	5351.0	3968.0	3436.0	2259.0	4816.0	2626.0	1542.0	3039.0	2846.0	3817.0	2662.0	3075.0	1929.0	3514.0	2386.0	2326.0	1699.0	3543.0	2275.0	2626.0	4150.0	5764.0	3506.0	2274.0	5683.0	3745.0	3532.0	3024.0	3490.0	2058.0	5205.0	1722.0	2431.0	2655.0	4139.0	2759.0	1594.0	2999.0	1249.0	2658.0	3324.0	3048.0	2624.0	3933.0	2059.0	1775.0	5018.0	1780.0	3574.0	2391.0	3994.0	2884.0	3950.0	3482.0	3623.0
1005994.GTGU_03883_phsA	Sulphur disproportionation	phsA	85376.0	71488.0	86965.0	51587.0	80461.0	47006.0	123431.0	64780.0	59402.0	48962.0	51894.0	68505.0	65186.0	77634.0	66540.0	80165.0	54638.0	96910.0	92314.0	68333.0	58948.0	97501.0	63245.0	49231.0	72609.0	71152.0	74265.0	67645.0	63784.0	55014.0	73482.0	60789.0	58667.0	48644.0	71909.0	65636.0	62039.0	72222.0	78751.0	61419.0	50306.0	99254.0	76557.0	62322.0	63319.0	69809.0	42849.0	103880.0	54808.0	75060.0	65494.0	91953.0	58964.0	48764.0	78253.0	42953.0	52991.0	73904.0	73431.0	67035.0	85887.0	56599.0	33571.0	72885.0	49141.0	69917.0	78678.0	81664.0	74665.0	102743.0	63405.0	83077.0
1005994.GTGU_03884_phsB	Sulphur disproportionation	phsB	1674.0	1173.0	1501.0	1178.0	2120.0	1661.0	3399.0	1970.0	2140.0	1299.0	1488.0	1355.0	1258.0	1824.0	2894.0	2002.0	1555.0	1946.0	1450.0	1888.0	773.0	2006.0	1029.0	720.0	2120.0	1309.0	1516.0	861.0	1585.0	1010.0	1795.0	1436.0	2060.0	1161.0	1832.0	1326.0	795.0	1716.0	3821.0	1747.0	1353.0	1897.0	1526.0	1686.0	1408.0	1336.0	799.0	854.0	1346.0	1135.0	1345.0	2626.0	822.0	633.0	1720.0	706.0	1817.0	2660.0	1311.0	1212.0	1782.0	1242.0	1300.0	2065.0	781.0	1332.0	2052.0	2568.0	2012.0	2092.0	851.0	866.0
tsy:THSYN_18860_phsC	Sulphur disproportionation	phsC	35361.0	32868.0	41298.0	24777.0	41557.0	27487.0	65827.0	33299.0	32028.0	22025.0	22243.0	29420.0	27032.0	36870.0	42349.0	42730.0	29810.0	48483.0	46662.0	34948.0	31149.0	50080.0	30753.0	27886.0	28276.0	33930.0	36386.0	30457.0	36719.0	28971.0	37615.0	33099.0	32352.0	24027.0	33966.0	26911.0	32324.0	39852.0	53530.0	33335.0	26987.0	55348.0	40144.0	32090.0	35485.0	39081.0	24556.0	50981.0	27770.0	37162.0	33568.0	43788.0	34121.0	23256.0	41835.0	23797.0	32586.0	33971.0	39328.0	26668.0	46020.0	26563.0	22679.0	45470.0	29797.0	34570.0	38087.0	39558.0	42583.0	56908.0	35148.0	38310.0
tak:Tharo_2597_prpE	Organic sulphur transformation	prpE	1118873.0	959386.0	1108993.0	708594.0	1094192.0	691033.0	1544776.0	927007.0	930460.0	651582.0	692988.0	838443.0	815821.0	1037193.0	1059403.0	1076513.0	835245.0	1301132.0	1194030.0	919290.0	768168.0	1199593.0	824485.0	630806.0	911821.0	843784.0	904281.0	850071.0	894717.0	731048.0	943854.0	851339.0	907938.0	675016.0	953774.0	797695.0	793464.0	863506.0	1255861.0	862310.0	740930.0	1227068.0	1041979.0	876902.0	814835.0	868362.0	631643.0	1269949.0	786843.0	982137.0	878860.0	1130093.0	890128.0	605203.0	1059923.0	574057.0	888302.0	1020085.0	991026.0	779813.0	1084788.0	679181.0	614824.0	1171515.0	753316.0	916164.0	1041759.0	1115170.0	1044510.0	1242568.0	912158.0	990500.0
1006000.GKAS_03838_psrA	Sulphur reduction	psrA	7132.0	6068.0	7741.0	4313.0	5732.0	4354.0	8863.0	5711.0	3692.0	3367.0	4488.0	5936.0	6018.0	7862.0	4836.0	4147.0	3754.0	8159.0	5818.0	5504.0	4765.0	7609.0	5094.0	4248.0	6359.0	5055.0	5518.0	5138.0	5140.0	2584.0	4707.0	3276.0	4880.0	4323.0	5967.0	4369.0	5396.0	5312.0	6852.0	4893.0	3843.0	6553.0	5851.0	6291.0	6270.0	5133.0	3370.0	7480.0	4017.0	6118.0	4788.0	7337.0	5549.0	3637.0	6398.0	3189.0	4971.0	6348.0	6977.0	4769.0	8568.0	4396.0	3515.0	5982.0	4295.0	5877.0	6588.0	7544.0	6738.0	6310.0	4574.0	5632.0
1005994.GTGU_02263_psrB	Sulphur reduction	psrB	52.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	57.0	NA	NA	NA	NA	NA	15.0	96.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1115512.EH105704_04_01630_psrC	Sulphur reduction	psrC	1001.0	811.0	564.0	258.0	962.0	872.0	1650.0	962.0	1718.0	809.0	501.0	628.0	883.0	1487.0	759.0	1668.0	556.0	2106.0	1168.0	892.0	1365.0	1977.0	1121.0	1020.0	1044.0	1379.0	965.0	1216.0	1307.0	946.0	1568.0	869.0	893.0	726.0	778.0	963.0	932.0	1514.0	1508.0	2129.0	959.0	2005.0	1445.0	969.0	1038.0	1084.0	786.0	2970.0	655.0	1200.0	776.0	916.0	1450.0	898.0	1408.0	783.0	753.0	1072.0	849.0	407.0	800.0	960.0	591.0	1742.0	1266.0	1373.0	1469.0	1438.0	1175.0	1530.0	788.0	1642.0
1000565.METUNv1_03450_pta	Organic sulphur transformation	pta	1390462.0	1198074.0	1373628.0	889662.0	1413040.0	867487.0	2003033.0	1188853.0	1212904.0	818073.0	895288.0	1052516.0	994314.0	1373282.0	1342855.0	1409992.0	1121313.0	1653544.0	1526288.0	1188185.0	952021.0	1537917.0	1003138.0	772880.0	1142530.0	1035696.0	1134477.0	1055445.0	1148140.0	944792.0	1253462.0	1096475.0	1180791.0	836391.0	1195125.0	973627.0	973307.0	1092670.0	1715839.0	1100555.0	969997.0	1627061.0	1309772.0	1137254.0	1040113.0	1086494.0	792173.0	1615557.0	970751.0	1222418.0	1077199.0	1409984.0	1171256.0	756489.0	1372113.0	717940.0	1117923.0	1286453.0	1255757.0	979273.0	1369243.0	822257.0	767074.0	1481589.0	985973.0	1175156.0	1335438.0	1442817.0	1276954.0	1563212.0	1176639.0	1207425.0
taci:TDSAC_1569_qmoA	Dissimilatory sulphur reduction and oxidation	qmoA	30716.0	28261.0	29213.0	18928.0	31827.0	19181.0	48661.0	26064.0	29634.0	19732.0	18250.0	18961.0	20922.0	27120.0	32131.0	32282.0	23212.0	42443.0	35774.0	27937.0	22286.0	31867.0	23497.0	16083.0	26353.0	24271.0	25019.0	23916.0	30387.0	23053.0	29236.0	24733.0	27509.0	18855.0	26674.0	19194.0	20400.0	25371.0	43482.0	25594.0	20999.0	38268.0	30278.0	24765.0	24088.0	24787.0	17234.0	36838.0	22889.0	25539.0	22250.0	32839.0	26604.0	18160.0	30897.0	16432.0	28514.0	28294.0	28249.0	20887.0	31447.0	17733.0	16696.0	34303.0	24195.0	26758.0	30707.0	31232.0	28201.0	34151.0	26216.0	25210.0
taci:TDSAC_1568_qmoB	Dissimilatory sulphur reduction and oxidation	qmoB	17652.0	10946.0	18424.0	11105.0	16660.0	11447.0	25656.0	14633.0	14369.0	8469.0	12337.0	11649.0	14092.0	15468.0	18363.0	15535.0	13612.0	20309.0	18261.0	18771.0	11007.0	18037.0	11368.0	9330.0	14567.0	11755.0	13339.0	11946.0	14255.0	10637.0	17865.0	12674.0	16776.0	10380.0	13880.0	9123.0	10655.0	13210.0	19323.0	10941.0	12563.0	18337.0	17640.0	13402.0	14478.0	10404.0	9343.0	15943.0	13294.0	11998.0	12743.0	19274.0	15021.0	9773.0	19013.0	6945.0	13855.0	12561.0	16983.0	9571.0	17740.0	9512.0	10364.0	15220.0	13078.0	13508.0	17116.0	17426.0	18190.0	18510.0	14010.0	12252.0
1121396.KB892901_gene2210_qmoC	Dissimilatory sulphur reduction and oxidation	qmoC	376.0	422.0	692.0	496.0	571.0	190.0	1390.0	391.0	325.0	227.0	259.0	204.0	28.0	414.0	286.0	396.0	167.0	269.0	797.0	773.0	161.0	443.0	533.0	454.0	365.0	52.0	74.0	NA	862.0	307.0	477.0	775.0	40.0	333.0	404.0	869.0	100.0	587.0	993.0	478.0	412.0	592.0	468.0	371.0	384.0	212.0	146.0	203.0	378.0	366.0	309.0	426.0	477.0	286.0	816.0	141.0	217.0	679.0	566.0	120.0	66.0	296.0	NA	478.0	318.0	370.0	26.0	219.0	370.0	269.0	NA	88.0
1121289.JHVL01000024_gene98_rdlA	Sulphur reduction	rdlA	405.0	121.0	NA	NA	272.0	150.0	336.0	176.0	230.0	493.0	160.0	237.0	165.0	578.0	97.0	266.0	196.0	45.0	192.0	343.0	231.0	62.0	65.0	NA	30.0	66.0	174.0	NA	195.0	146.0	318.0	268.0	511.0	310.0	272.0	104.0	252.0	183.0	154.0	412.0	418.0	81.0	157.0	218.0	57.0	80.0	223.0	375.0	438.0	484.0	334.0	647.0	166.0	NA	41.0	101.0	204.0	371.0	54.0	221.0	344.0	55.0	224.0	523.0	84.0	157.0	146.0	199.0	179.0	420.0	291.0	95.0
1123399.AQVE01000035_gene3182_rdsr	Dissimilatory sulphur reduction and oxidation	rdsr	222.0	286.0	101.0	55.0	275.0	NA	275.0	95.0	66.0	141.0	NA	50.0	NA	NA	286.0	144.0	NA	359.0	31.0	317.0	120.0	95.0	376.0	180.0	319.0	135.0	33.0	114.0	372.0	239.0	91.0	137.0	95.0	NA	67.0	NA	164.0	44.0	113.0	61.0	249.0	196.0	220.0	230.0	246.0	210.0	134.0	282.0	NA	343.0	NA	230.0	364.0	285.0	146.0	34.0	228.0	215.0	0.0	57.0	167.0	31.0	53.0	NA	NA	119.0	103.0	NA	NA	196.0	118.0	NA
1000565.METUNv1_00935_sat	Assimilatory sulphate reduction	sat	600139.0	518036.0	586998.0	365944.0	577614.0	347415.0	839021.0	465415.0	477356.0	341882.0	363044.0	441687.0	418122.0	561133.0	554759.0	577871.0	446425.0	651103.0	631024.0	474311.0	419706.0	652288.0	436626.0	340367.0	493966.0	462611.0	485883.0	441237.0	475355.0	386918.0	496253.0	442496.0	458728.0	334246.0	507507.0	426385.0	408069.0	474142.0	675117.0	463925.0	386056.0	663086.0	550276.0	462759.0	439899.0	476873.0	336546.0	739657.0	410322.0	522920.0	466906.0	592835.0	469142.0	308988.0	544927.0	286465.0	439812.0	527204.0	520805.0	420261.0	570894.0	348839.0	302955.0	618943.0	385783.0	473318.0	547586.0	575399.0	546272.0	682329.0	502645.0	540419.0
tab:CIG75_11290_sbp	Others	sbp	230558.0	193605.0	190881.0	140850.0	209567.0	127657.0	310730.0	171340.0	184815.0	127666.0	142030.0	168582.0	153601.0	211232.0	209091.0	200867.0	160218.0	241901.0	239060.0	190313.0	151657.0	239696.0	167827.0	132409.0	179779.0	176245.0	167599.0	166476.0	177800.0	141453.0	195738.0	163021.0	171141.0	123716.0	183971.0	157096.0	159119.0	175026.0	246575.0	158889.0	146166.0	221164.0	217916.0	171876.0	174519.0	180596.0	124282.0	275383.0	153031.0	176150.0	171065.0	207984.0	170277.0	111492.0	202042.0	112524.0	163655.0	186209.0	187973.0	157709.0	223335.0	132739.0	104212.0	207039.0	136006.0	172242.0	201362.0	220952.0	197020.0	254646.0	178396.0	197638.0
tci:A7K98_07675_sfnG	Organic sulphur transformation	sfnG	112235.0	88038.0	115140.0	69160.0	105274.0	62605.0	149994.0	81560.0	72354.0	53519.0	66423.0	85029.0	86989.0	101070.0	79219.0	92121.0	70973.0	115201.0	109101.0	80510.0	84283.0	129894.0	73469.0	65179.0	85815.0	84042.0	102133.0	86961.0	81695.0	66248.0	86556.0	74204.0	66583.0	49017.0	101648.0	88601.0	89239.0	105613.0	97157.0	75268.0	62223.0	117941.0	96740.0	81332.0	90287.0	92871.0	53527.0	142584.0	73696.0	88274.0	90075.0	120497.0	84100.0	56735.0	104259.0	51186.0	69629.0	82445.0	106578.0	88393.0	121826.0	71888.0	46326.0	96962.0	66167.0	82453.0	95325.0	105915.0	114972.0	146227.0	82226.0	94984.0
1249627.D779_0250_sgpA	Others	sgpA	7925.0	6743.0	6523.0	4255.0	6827.0	4984.0	10423.0	7324.0	5576.0	3964.0	4543.0	5058.0	4291.0	8509.0	5568.0	7208.0	6410.0	10591.0	8417.0	6086.0	4897.0	8954.0	5713.0	3854.0	5305.0	5531.0	5059.0	5428.0	5543.0	5504.0	6006.0	5397.0	4761.0	4475.0	6128.0	5270.0	4403.0	4418.0	8088.0	5260.0	4779.0	11334.0	6034.0	6621.0	5161.0	6667.0	4554.0	8380.0	4425.0	7384.0	5010.0	8337.0	7056.0	4054.0	7292.0	4628.0	6500.0	7760.0	4803.0	4722.0	6687.0	4706.0	3793.0	9092.0	4721.0	7361.0	6558.0	8540.0	6281.0	8639.0	6538.0	8043.0
1249627.D779_1210_sgpB	Others	sgpB	44022.0	37058.0	40811.0	23465.0	40929.0	25873.0	64535.0	38194.0	35407.0	25293.0	27597.0	30648.0	28838.0	44500.0	38559.0	42536.0	35362.0	49708.0	49024.0	38212.0	27840.0	50801.0	30748.0	22646.0	34273.0	28954.0	33385.0	31949.0	37629.0	27457.0	43090.0	35349.0	43652.0	21977.0	34621.0	31168.0	30543.0	33816.0	55629.0	31782.0	32037.0	49098.0	43292.0	29978.0	33391.0	33243.0	23466.0	47368.0	26794.0	39944.0	29554.0	39427.0	34819.0	20356.0	43365.0	19788.0	34694.0	35155.0	34477.0	25376.0	40885.0	25557.0	24228.0	45787.0	32187.0	33909.0	44376.0	42661.0	40423.0	53679.0	34435.0	32512.0
1249627.D779_3526_sgpC	Others	sgpC	40737.0	35193.0	38935.0	27674.0	44852.0	28231.0	63280.0	35927.0	34505.0	27313.0	24901.0	30306.0	29580.0	39350.0	39856.0	41357.0	30683.0	48050.0	49183.0	37807.0	32011.0	49293.0	32732.0	24203.0	34206.0	30551.0	35877.0	33739.0	36603.0	29732.0	38332.0	32903.0	34650.0	24714.0	37261.0	28948.0	32030.0	36684.0	53206.0	32087.0	30965.0	50811.0	40979.0	33279.0	36699.0	37073.0	25896.0	53496.0	30431.0	36421.0	33717.0	46380.0	36853.0	24149.0	44810.0	20692.0	35495.0	35497.0	40181.0	27703.0	41835.0	24499.0	21402.0	44110.0	30203.0	34294.0	39432.0	42794.0	44527.0	51400.0	37653.0	37875.0
tbs:A3L01_00920_shyA	Sulphur reduction	shyA	32854.0	35230.0	33510.0	20629.0	36312.0	21315.0	49979.0	23332.0	28059.0	20367.0	18234.0	25407.0	25018.0	28299.0	32809.0	40327.0	23492.0	40159.0	35863.0	25297.0	23330.0	40914.0	28998.0	20461.0	29117.0	29922.0	28622.0	26601.0	28279.0	23647.0	29119.0	27121.0	26921.0	18861.0	28884.0	22948.0	25175.0	25734.0	43707.0	28912.0	24794.0	44991.0	30821.0	26236.0	25225.0	28903.0	21102.0	42872.0	24143.0	30340.0	26182.0	36325.0	24354.0	19181.0	34945.0	16948.0	25891.0	32237.0	27754.0	23870.0	33533.0	21688.0	18972.0	37083.0	22044.0	30917.0	31662.0	29396.0	31282.0	41142.0	27995.0	35425.0
tbs:A3L01_00935_shyB	Sulphur reduction	shyB	1952.0	557.0	637.0	248.0	1064.0	59.0	1378.0	1102.0	1464.0	660.0	560.0	1163.0	348.0	1031.0	1762.0	1694.0	569.0	1310.0	1687.0	795.0	631.0	1052.0	406.0	423.0	730.0	1212.0	1096.0	904.0	1347.0	575.0	941.0	1152.0	1159.0	1229.0	389.0	292.0	758.0	775.0	1847.0	1231.0	230.0	1465.0	474.0	663.0	430.0	881.0	689.0	1481.0	417.0	1373.0	289.0	751.0	747.0	269.0	995.0	561.0	1245.0	1380.0	1175.0	555.0	1468.0	612.0	824.0	1822.0	639.0	941.0	376.0	824.0	1672.0	1338.0	786.0	1028.0
tbs:A3L01_00930_shyC	Sulphur reduction	shyC	53748.0	47802.0	51851.0	31014.0	52110.0	30935.0	75443.0	34572.0	37811.0	28653.0	28519.0	38189.0	37271.0	41402.0	48669.0	54408.0	33921.0	60991.0	55987.0	39534.0	35213.0	62058.0	40580.0	31583.0	41497.0	45356.0	39521.0	38654.0	36499.0	31021.0	43306.0	35820.0	34714.0	26773.0	46689.0	34633.0	34600.0	42109.0	57813.0	39553.0	33330.0	58216.0	39531.0	39828.0	36467.0	45098.0	28937.0	65127.0	34597.0	44890.0	38654.0	53996.0	33428.0	27329.0	49057.0	24095.0	35681.0	46885.0	41763.0	36266.0	49722.0	30172.0	24960.0	54105.0	33944.0	44708.0	42495.0	47106.0	46084.0	62185.0	38834.0	50943.0
tbs:A3L01_00925_shyD	Sulphur reduction	shyD	15513.0	13582.0	15615.0	8508.0	15143.0	9647.0	22050.0	11690.0	11863.0	10055.0	8339.0	9711.0	11444.0	12759.0	17501.0	18502.0	10353.0	16608.0	15000.0	11501.0	10500.0	17544.0	11115.0	10165.0	13140.0	13386.0	12911.0	12445.0	11898.0	9508.0	11441.0	11598.0	12421.0	9075.0	12398.0	9081.0	11842.0	12824.0	19344.0	13488.0	10131.0	17287.0	13888.0	10685.0	11586.0	13832.0	8974.0	20614.0	11766.0	13689.0	11759.0	16101.0	10906.0	8859.0	13985.0	8215.0	12403.0	12751.0	11945.0	11747.0	13337.0	9751.0	8856.0	17884.0	10276.0	13572.0	13315.0	13354.0	13661.0	20149.0	12269.0	16963.0
tes:BW730_00480_sir	Assimilatory sulphate reduction	sir	619410.0	525514.0	586710.0	393072.0	581186.0	392425.0	848585.0	535549.0	578037.0	394969.0	383116.0	465699.0	426347.0	594550.0	651352.0	635655.0	488826.0	726628.0	649039.0	548003.0	413980.0	648588.0	442556.0	352056.0	522997.0	475124.0	489688.0	457234.0	493875.0	406684.0	526636.0	487127.0	525988.0	391101.0	515217.0	440074.0	415617.0	462647.0	760527.0	519990.0	430804.0	677410.0	584988.0	507482.0	438713.0	463276.0	349666.0	719641.0	442748.0	555967.0	471544.0	645043.0	492156.0	337428.0	562697.0	313539.0	490994.0	606950.0	534520.0	439256.0	579178.0	355561.0	327960.0	667597.0	403494.0	520193.0	580979.0	644515.0	531137.0	652509.0	516623.0	548553.0
