accession	level_1	level_2	S-121	S-122	S-123	S-124	S-125	S-126	S-127	S-128	S-129	S-130	S-131	S-132	S-133	S-134	S-135	S-136	S-137	S-138	S-139	S-140	S-141	S-142	S-143	S-144	S-145	S-146	S-147	S-148	S-149	S-150	S-151	S-152	S-153	S-154	S-155	S-156	S-157	S-158	S-159	S-160	S-161	S-162	S-163	S-164	S-165	S-166	S-167	S-168	S-169	S-170	S-171	S-172	S-173	S-174	S-175	S-176	S-177	S-178	S-179	S-180	S-181	S-182	S-183	S-184	S-185	S-186	S-187	S-188	S-189	S-190	S-191	S-192
1026882.MAMP_00176_ptxB	Transporters	ptxB	9079.0	2435.0	3385.0	2044.0	1973.0	1476.0	3847.0	2582.0	1752.0	801.0	1826.0	4169.0	2254.0	1984.0	829.0	2424.0	1058.0	1344.0	2946.0	2662.0	1960.0	5202.0	3052.0	1565.0	2277.0	2472.0	3430.0	2364.0	2101.0	1744.0	2003.0	1721.0	1088.0	1156.0	1860.0	3658.0	2752.0	3593.0	1097.0	1453.0	1036.0	2364.0	2144.0	2194.0	2842.0	3503.0	1040.0	4592.0	1623.0	6237.0	1507.0	2678.0	1225.0	960.0	1942.0	1436.0	1116.0	1566.0	2529.0	3593.0	2007.0	2445.0	492.0	2509.0	1898.0	1099.0	1509.0	1695.0	2635.0	3857.0	1669.0	2482.0
102129.Lepto7375DRAFT_1849_ptxC	Transporters	ptxC	13491.0	4581.0	8923.0	5359.0	5435.0	4008.0	7330.0	7015.0	5091.0	2031.0	6343.0	8729.0	5207.0	5934.0	1545.0	6989.0	3792.0	2893.0	5636.0	5563.0	6448.0	8892.0	4806.0	3585.0	4625.0	4339.0	6292.0	4527.0	4720.0	5118.0	4638.0	5557.0	3249.0	3026.0	6126.0	6610.0	6335.0	7332.0	2250.0	1643.0	2661.0	4982.0	5266.0	4312.0	6644.0	4728.0	3068.0	5540.0	4523.0	10332.0	5521.0	6162.0	4588.0	3885.0	5639.0	3739.0	4963.0	4905.0	6576.0	5929.0	5195.0	4557.0	1405.0	4483.0	4656.0	3663.0	5480.0	5561.0	6716.0	9935.0	3838.0	4553.0
1026882.MAMP_00169_ptxD	Others	ptxD	1363165.0	439751.0	563605.0	363605.0	413888.0	327680.0	643168.0	531951.0	445664.0	287629.0	441837.0	573451.0	349458.0	446226.0	255037.0	853364.0	345384.0	355668.0	429893.0	465667.0	390245.0	609712.0	387526.0	321652.0	437999.0	488271.0	457963.0	283534.0	428860.0	411490.0	330568.0	498598.0	322216.0	288666.0	395053.0	533906.0	477657.0	427493.0	354836.0	302385.0	223876.0	513842.0	409971.0	358857.0	437417.0	350805.0	315057.0	592319.0	360802.0	1033532.0	321419.0	464692.0	340804.0	316914.0	419206.0	290116.0	450975.0	525575.0	408238.0	534344.0	414723.0	376300.0	190257.0	1003241.0	429315.0	395247.0	388699.0	423203.0	457487.0	722286.0	368572.0	376189.0
taa:NMY3_03355_purA	Purine metabolism	purA	1107695.0	358620.0	424159.0	293820.0	344237.0	274456.0	528611.0	456962.0	439700.0	263025.0	369251.0	446161.0	274418.0	360475.0	254329.0	793005.0	325501.0	330968.0	355230.0	395810.0	300818.0	446292.0	344828.0	261779.0	370785.0	394529.0	334131.0	230794.0	361049.0	339915.0	286981.0	435197.0	306925.0	293658.0	311007.0	407464.0	346025.0	322420.0	330466.0	286442.0	210539.0	426882.0	344498.0	297092.0	334826.0	270525.0	282075.0	441490.0	294733.0	880933.0	248706.0	365183.0	285200.0	271886.0	313754.0	253210.0	399371.0	498692.0	294851.0	429068.0	302554.0	281056.0	174979.0	911045.0	362950.0	337707.0	317373.0	341334.0	334302.0	507050.0	316540.0	314559.0
taa:NMY3_00807_purB	Purine metabolism	purB	1516356.0	482331.0	594614.0	387727.0	466996.0	375776.0	723425.0	611485.0	560855.0	350898.0	491408.0	626578.0	371683.0	493183.0	330934.0	1053454.0	431709.0	424124.0	474506.0	537782.0	420819.0	623857.0	454657.0	359834.0	504998.0	544442.0	466227.0	300837.0	491098.0	456575.0	395088.0	573081.0	403768.0	370682.0	422178.0	564881.0	494062.0	460791.0	448634.0	392141.0	280634.0	594460.0	451593.0	397021.0	443695.0	365727.0	375830.0	606964.0	397772.0	1150509.0	330327.0	516221.0	387862.0	353286.0	451612.0	337066.0	547511.0	646182.0	429698.0	590259.0	424386.0	393562.0	236653.0	1213380.0	495953.0	461616.0	425661.0	477071.0	462499.0	726149.0	430340.0	418952.0
taa:NMY3_02289_purC	Purine metabolism	purC	1269343.0	404204.0	490042.0	335005.0	378508.0	299825.0	579513.0	516518.0	450346.0	298762.0	396532.0	518213.0	312858.0	406498.0	269842.0	868677.0	348351.0	353195.0	390499.0	437882.0	339746.0	527740.0	379726.0	309393.0	431207.0	461157.0	387219.0	263557.0	393132.0	374234.0	305811.0	482204.0	327055.0	304587.0	345483.0	488670.0	404408.0	387664.0	364164.0	320105.0	224056.0	480349.0	372372.0	339639.0	368970.0	318257.0	311457.0	523846.0	341581.0	939951.0	281954.0	415436.0	314260.0	294758.0	369494.0	274034.0	427865.0	541304.0	341019.0	498849.0	350381.0	324718.0	192228.0	975452.0	395436.0	374694.0	364161.0	391290.0	373169.0	599855.0	360757.0	361200.0
taa:NMY3_02932_purD	Purine metabolism	purD	1319209.0	421143.0	515424.0	335642.0	415418.0	320480.0	657385.0	500792.0	472614.0	287594.0	420928.0	530403.0	322710.0	432535.0	274777.0	899463.0	359091.0	357752.0	415944.0	468293.0	370651.0	556169.0	415111.0	306084.0	434661.0	471609.0	411283.0	263803.0	421270.0	397651.0	325037.0	492887.0	329614.0	305457.0	353093.0	477727.0	417565.0	401717.0	376958.0	325520.0	231911.0	492589.0	392655.0	348924.0	397541.0	325553.0	327293.0	559922.0	343490.0	983287.0	297805.0	435814.0	323111.0	308352.0	387620.0	294753.0	441000.0	536302.0	355166.0	512316.0	363655.0	342678.0	191414.0	1016636.0	418276.0	387057.0	362452.0	391258.0	410113.0	640293.0	377094.0	370786.0
taa:NMY3_03097_purE	Purine metabolism	purE	514924.0	167132.0	204045.0	139036.0	168904.0	124251.0	244351.0	209133.0	193020.0	113921.0	178062.0	215803.0	130885.0	174944.0	109659.0	356816.0	152258.0	145935.0	156021.0	179203.0	142904.0	224841.0	153923.0	118933.0	178200.0	192955.0	159946.0	105361.0	161701.0	152367.0	128329.0	196944.0	131117.0	123914.0	139469.0	196883.0	162005.0	147612.0	153012.0	135404.0	96874.0	189387.0	153283.0	137498.0	148924.0	126695.0	133136.0	214588.0	139665.0	387207.0	118554.0	177604.0	128510.0	124111.0	147249.0	111066.0	179239.0	220588.0	142094.0	198163.0	141789.0	133682.0	76955.0	402113.0	163045.0	154696.0	140795.0	168078.0	152383.0	251311.0	147048.0	145817.0
taa:NMY3_02505_purF	Purine metabolism	purF	1582053.0	527624.0	632815.0	411578.0	484485.0	394304.0	748903.0	613007.0	571200.0	381250.0	508790.0	670308.0	403930.0	495225.0	328881.0	1087203.0	411445.0	437293.0	499172.0	544987.0	439672.0	655036.0	475806.0	392589.0	545944.0	588286.0	501783.0	335171.0	501378.0	492115.0	394154.0	591178.0	396797.0	379077.0	451297.0	630668.0	511595.0	495429.0	450321.0	399835.0	280020.0	618656.0	466289.0	424116.0	465786.0	402974.0	380080.0	680494.0	420711.0	1190216.0	359757.0	543246.0	387384.0	383728.0	456304.0	348124.0	522133.0	667136.0	431891.0	658219.0	441431.0	420890.0	225998.0	1235952.0	507064.0	483454.0	441515.0	487514.0	473207.0	753054.0	430645.0	451003.0
tab:CIG75_18650_purH	Purine metabolism	purH	1280451.0	404310.0	486287.0	326916.0	389806.0	310057.0	580295.0	505367.0	481280.0	285084.0	413756.0	501797.0	312958.0	411696.0	283253.0	926620.0	356450.0	355857.0	386523.0	441388.0	340379.0	498266.0	390189.0	297293.0	427353.0	458491.0	391037.0	253572.0	397188.0	366014.0	314100.0	493897.0	345197.0	311211.0	331128.0	452849.0	385356.0	361411.0	373286.0	322844.0	232578.0	448881.0	378065.0	335951.0	377192.0	296182.0	328412.0	489683.0	336716.0	922945.0	280446.0	403661.0	315060.0	292541.0	362615.0	283457.0	451174.0	557842.0	338084.0	473223.0	351470.0	316342.0	205616.0	1045327.0	405893.0	377999.0	364801.0	392764.0	373294.0	563028.0	364525.0	345417.0
taa:NMY3_03098_purK	Purine metabolism	purK	584936.0	190603.0	229759.0	151279.0	190853.0	141828.0	286862.0	243537.0	218356.0	131200.0	198638.0	233209.0	145574.0	204213.0	125767.0	415493.0	178496.0	166165.0	186606.0	214777.0	161944.0	249011.0	167643.0	135522.0	195634.0	209594.0	178686.0	113399.0	189690.0	170110.0	152138.0	227121.0	162409.0	142759.0	153466.0	222404.0	186492.0	163326.0	180459.0	143675.0	108215.0	212277.0	179244.0	158354.0	171415.0	139034.0	149933.0	230186.0	160472.0	446670.0	131809.0	191901.0	144017.0	133068.0	180369.0	126604.0	218927.0	251197.0	158110.0	233164.0	167488.0	144146.0	94936.0	484973.0	188584.0	176271.0	178289.0	200440.0	179015.0	277850.0	171660.0	162253.0
taa:NMY3_02504_purL	Purine metabolism	purL	1703308.0	540789.0	649193.0	453338.0	526708.0	419873.0	787497.0	708644.0	650002.0	396897.0	557240.0	684535.0	417645.0	557498.0	401083.0	1209913.0	509710.0	475991.0	544145.0	611703.0	462658.0	684332.0	522775.0	403592.0	561280.0	614419.0	508888.0	337204.0	537563.0	503749.0	429343.0	660693.0	464276.0	425695.0	454234.0	618517.0	527781.0	480831.0	525437.0	437399.0	315070.0	631663.0	511866.0	462331.0	489222.0	405080.0	437470.0	672336.0	453248.0	1259945.0	372798.0	555649.0	438741.0	403232.0	486916.0	384367.0	590785.0	754247.0	456796.0	651581.0	466567.0	419209.0	275553.0	1365273.0	540541.0	501750.0	472601.0	533191.0	485775.0	777069.0	479309.0	470027.0
taa:NMY3_02547_purM	Purine metabolism	purM	829316.0	256012.0	317227.0	211592.0	248146.0	200672.0	380149.0	325492.0	294758.0	182162.0	263653.0	329886.0	195947.0	267561.0	174381.0	553392.0	225236.0	227534.0	247462.0	287213.0	222837.0	331911.0	242921.0	196670.0	271780.0	298464.0	246556.0	167212.0	256722.0	246732.0	197638.0	301580.0	200393.0	198057.0	222140.0	304466.0	252458.0	238572.0	231943.0	199174.0	142582.0	294394.0	239234.0	219245.0	240930.0	199002.0	201699.0	335101.0	208828.0	605601.0	186266.0	279114.0	191430.0	192593.0	230859.0	182461.0	269062.0	337413.0	217452.0	317841.0	219663.0	206514.0	116447.0	624144.0	243747.0	236807.0	221611.0	259389.0	238666.0	391573.0	226870.0	228215.0
taa:NMY3_02338_purN	Purine metabolism	purN	1241335.0	382234.0	503180.0	308068.0	364434.0	293158.0	551190.0	463282.0	428382.0	265786.0	359259.0	495144.0	289035.0	418872.0	227018.0	940019.0	308777.0	321415.0	443145.0	405966.0	324194.0	575234.0	353894.0	295454.0	404570.0	428255.0	393850.0	252090.0	377472.0	344662.0	272090.0	454859.0	295163.0	261595.0	335708.0	437190.0	400005.0	402319.0	312050.0	311151.0	205905.0	492642.0	343088.0	326731.0	398841.0	350692.0	270290.0	527953.0	277185.0	1039080.0	263775.0	401551.0	268001.0	275697.0	324094.0	246949.0	383188.0	498176.0	323628.0	475945.0	372939.0	329287.0	158216.0	1204506.0	376619.0	382789.0	331662.0	372118.0	412799.0	690911.0	299725.0	357419.0
tce:A3L02_01965_purO	Purine metabolism	purO	NA	NA	NA	NA	NA	NA	40.0	NA	NA	NA	163.0	180.0	NA	NA	NA	NA	96.0	NA	NA	NA	57.0	NA	NA	46.0	NA	NA	NA	NA	NA	NA	67.0	NA	NA	NA	NA	NA	84.0	NA	NA	NA	56.0	NA	NA	75.0	34.0	70.0	41.0	NA	NA	NA	NA	NA	NA	29.0	32.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	48.0	77.0	NA	NA	NA	NA
taa:NMY3_02655_purP	Purine metabolism	purP	64988.0	27274.0	34091.0	18972.0	21907.0	23477.0	35706.0	18192.0	15642.0	17873.0	23857.0	33443.0	17523.0	20010.0	7396.0	23126.0	8825.0	13572.0	23865.0	24119.0	22383.0	35534.0	17908.0	19352.0	24744.0	31830.0	24865.0	20028.0	20286.0	27733.0	17878.0	19570.0	10446.0	12337.0	21594.0	46060.0	22454.0	33147.0	7586.0	11614.0	8839.0	22810.0	20505.0	18609.0	18878.0	18556.0	8826.0	32523.0	14779.0	48846.0	16367.0	29096.0	14857.0	19553.0	13781.0	12173.0	9197.0	19175.0	19620.0	39958.0	16277.0	22153.0	4252.0	22057.0	18031.0	17852.0	15236.0	18348.0	17053.0	35567.0	12984.0	19378.0
taa:NMY3_02503_purQ	Purine metabolism	purQ	589073.0	189936.0	226974.0	155115.0	180696.0	148455.0	274803.0	241204.0	216828.0	137032.0	186754.0	240408.0	144702.0	181549.0	130746.0	420313.0	156455.0	163949.0	184368.0	206049.0	162575.0	247556.0	179634.0	144416.0	206346.0	217939.0	179968.0	122729.0	191450.0	183473.0	147473.0	227801.0	147507.0	145266.0	160476.0	216955.0	189526.0	176632.0	172687.0	150471.0	103096.0	225321.0	173533.0	153201.0	167533.0	145818.0	149190.0	247010.0	156021.0	453586.0	132551.0	193735.0	144169.0	140180.0	167704.0	133494.0	201359.0	259792.0	154894.0	234967.0	163307.0	156794.0	90796.0	479558.0	181055.0	180759.0	168457.0	180323.0	173921.0	280307.0	170312.0	172375.0
taa:NMY3_02332_purS	Purine metabolism	purS	343547.0	109978.0	138733.0	93620.0	111532.0	89911.0	159151.0	134856.0	123030.0	80444.0	110571.0	143671.0	87908.0	113457.0	72666.0	263589.0	96701.0	101333.0	108657.0	121553.0	96645.0	156484.0	115575.0	90381.0	115958.0	135732.0	111298.0	73331.0	109127.0	107205.0	88076.0	133475.0	86028.0	83456.0	94389.0	126044.0	111059.0	110359.0	99054.0	93918.0	61354.0	136360.0	103119.0	93573.0	106120.0	89827.0	92804.0	154598.0	95462.0	255518.0	77268.0	121631.0	87374.0	82209.0	101621.0	76258.0	108164.0	147075.0	94963.0	137537.0	91413.0	89139.0	52039.0	291141.0	115616.0	110813.0	97647.0	106821.0	105679.0	171678.0	107303.0	108331.0
tbs:A3L01_00095_purT	Purine metabolism	purT	135448.0	40840.0	45246.0	32433.0	39200.0	30316.0	62517.0	64549.0	47847.0	25354.0	46003.0	48075.0	28325.0	49272.0	30264.0	87811.0	44309.0	37993.0	44104.0	46584.0	32017.0	52266.0	39237.0	28718.0	43753.0	43418.0	35375.0	24499.0	40747.0	30500.0	32461.0	53305.0	37990.0	31664.0	29630.0	43298.0	35162.0	28715.0	40607.0	28683.0	22676.0	45553.0	38918.0	31655.0	35495.0	30412.0	36273.0	50321.0	35052.0	98336.0	26915.0	41974.0	30333.0	29466.0	34692.0	27764.0	47299.0	59212.0	28976.0	42119.0	28230.0	27012.0	19916.0	98815.0	39527.0	40641.0	38123.0	43646.0	34643.0	58647.0	39698.0	31907.0
tab:CIG75_05560_pyk	Pyruvate metabolism	pyk	1801573.0	566987.0	716409.0	479477.0	547901.0	422858.0	832658.0	725777.0	619742.0	392176.0	601776.0	737716.0	450421.0	612594.0	378646.0	1199290.0	509798.0	483055.0	564966.0	636724.0	485742.0	758676.0	544469.0	428781.0	597614.0	637838.0	564303.0	373080.0	557004.0	525686.0	438195.0	666806.0	459568.0	431975.0	495066.0	678218.0	583073.0	540634.0	519644.0	419731.0	322186.0	651816.0	535967.0	471808.0	546453.0	445895.0	458290.0	719903.0	486924.0	1329061.0	409548.0	613915.0	447602.0	414148.0	519296.0	395387.0	599053.0	739184.0	490895.0	696552.0	517735.0	466400.0	268054.0	1380809.0	557404.0	519923.0	518027.0	569911.0	551259.0	862250.0	503502.0	495422.0
tab:CIG75_00830_pyrE	Pyrimidine metabolism	pyrE	716861.0	226800.0	274109.0	180724.0	216447.0	165050.0	335723.0	265355.0	244292.0	153879.0	214986.0	276271.0	167959.0	224906.0	150246.0	514885.0	193508.0	197100.0	219795.0	236877.0	196529.0	293718.0	230293.0	166734.0	229096.0	261237.0	225181.0	138892.0	217921.0	206390.0	163680.0	261837.0	178273.0	159533.0	189586.0	267144.0	218890.0	208643.0	200636.0	184717.0	117788.0	278079.0	195003.0	187061.0	206608.0	176604.0	179855.0	297024.0	181098.0	519745.0	150346.0	236939.0	166098.0	163926.0	202004.0	148803.0	229013.0	300192.0	191033.0	270068.0	187607.0	178826.0	108272.0	564880.0	216970.0	214777.0	190564.0	205874.0	206231.0	344144.0	195470.0	214010.0
taa:NMY3_03339_pyrF	Pyrimidine metabolism	pyrF	618838.0	201866.0	235512.0	157059.0	190852.0	148208.0	297569.0	243796.0	230851.0	136492.0	204926.0	249476.0	147826.0	207733.0	131516.0	431520.0	180342.0	169040.0	196605.0	209255.0	168792.0	257246.0	189016.0	141544.0	201734.0	224579.0	183113.0	122272.0	200564.0	191432.0	154353.0	225586.0	154909.0	147840.0	163897.0	230231.0	189946.0	178807.0	184438.0	161183.0	112127.0	237692.0	179029.0	159123.0	188963.0	159903.0	160681.0	261264.0	156440.0	442967.0	137899.0	200443.0	155219.0	142474.0	179353.0	131482.0	207746.0	259565.0	164562.0	234031.0	169653.0	157269.0	93680.0	510927.0	190230.0	189727.0	169971.0	190089.0	189305.0	297047.0	180175.0	179856.0
taa:NMY3_02471_pyrG	Pyrimidine metabolism	pyrG	1744814.0	567417.0	696174.0	473966.0	557168.0	447138.0	827702.0	697982.0	666124.0	422210.0	588683.0	733614.0	442748.0	580385.0	384324.0	1243073.0	487251.0	491535.0	557493.0	620875.0	486883.0	728945.0	548443.0	431807.0	609762.0	660550.0	559180.0	376417.0	573157.0	543730.0	451491.0	666000.0	471156.0	448574.0	489155.0	671537.0	566954.0	546884.0	520308.0	453688.0	320988.0	658588.0	534218.0	477457.0	546593.0	438443.0	449389.0	734038.0	486645.0	1338848.0	405066.0	597504.0	447928.0	427729.0	522488.0	397434.0	620700.0	749263.0	498379.0	700909.0	502329.0	466259.0	268705.0	1384545.0	560902.0	529667.0	499070.0	560087.0	539520.0	828986.0	516302.0	507076.0
taa:NMY3_02658_pyrH	Pyrimidine metabolism	pyrH	876129.0	278040.0	331158.0	231527.0	271618.0	207776.0	397514.0	357861.0	314541.0	202327.0	286188.0	360559.0	210776.0	296129.0	180121.0	599613.0	248249.0	239761.0	270391.0	305250.0	236106.0	358658.0	274695.0	217002.0	297742.0	317936.0	266945.0	182990.0	268868.0	251007.0	211926.0	325577.0	226454.0	208515.0	227101.0	319934.0	274178.0	261068.0	249928.0	216826.0	157671.0	323422.0	254237.0	237577.0	256420.0	216726.0	221890.0	361113.0	232058.0	663505.0	203262.0	301348.0	210282.0	205853.0	247492.0	189889.0	301611.0	379760.0	226968.0	337754.0	243208.0	223772.0	131628.0	689755.0	255597.0	262115.0	246402.0	277941.0	251611.0	399966.0	255489.0	253293.0
taa:NMY3_01452_rpiA	Pentose phosphate pathway	rpiA	802153.0	271654.0	312811.0	207132.0	241386.0	208811.0	400929.0	320685.0	298214.0	195273.0	265598.0	335086.0	197301.0	263867.0	171380.0	561402.0	223837.0	220351.0	258017.0	293106.0	220713.0	342847.0	239765.0	186519.0	264829.0	302692.0	253835.0	166894.0	260811.0	241760.0	198255.0	313014.0	221609.0	186137.0	219185.0	302013.0	248897.0	230446.0	235165.0	202995.0	145465.0	318060.0	242398.0	212926.0	245849.0	197817.0	195856.0	330884.0	210086.0	643370.0	178117.0	266838.0	197596.0	191441.0	234911.0	175802.0	285516.0	337047.0	218330.0	327230.0	230676.0	204653.0	116177.0	671771.0	266525.0	249364.0	222821.0	244328.0	235229.0	393982.0	212681.0	219844.0
1033837.WANG_1429_rtpR	Pyrimidine metabolism	rtpR	51741.0	20885.0	19588.0	11877.0	18446.0	10661.0	27501.0	25371.0	21280.0	13740.0	17823.0	19270.0	12991.0	21802.0	12895.0	44247.0	18881.0	17802.0	19946.0	18057.0	16439.0	26719.0	16509.0	11059.0	18184.0	22146.0	15695.0	12242.0	18905.0	15880.0	15289.0	22010.0	16732.0	11837.0	15291.0	16569.0	15083.0	16248.0	17161.0	15494.0	12151.0	21312.0	18942.0	13597.0	17985.0	12608.0	14879.0	25073.0	15791.0	42833.0	9214.0	17642.0	14675.0	12753.0	18174.0	9655.0	20207.0	19896.0	15207.0	18424.0	15136.0	9165.0	8797.0	54022.0	17738.0	15275.0	17015.0	16952.0	16555.0	25759.0	17775.0	16992.0
tbn:TBH_C2036_spoT	Purine metabolism	spoT	1872386.0	600801.0	707380.0	482663.0	568892.0	443664.0	859696.0	742895.0	678442.0	419416.0	579331.0	720684.0	441462.0	591437.0	406334.0	1333726.0	509121.0	511570.0	584013.0	642588.0	480598.0	746660.0	563817.0	416810.0	603641.0	676516.0	565505.0	366094.0	569218.0	536722.0	449624.0	687263.0	470898.0	447409.0	482700.0	654149.0	569766.0	524376.0	545812.0	482986.0	336412.0	694657.0	531328.0	501774.0	528373.0	439392.0	463097.0	731949.0	494785.0	1406822.0	405764.0	613678.0	452600.0	427982.0	523914.0	412902.0	635477.0	809989.0	467916.0	685558.0	517422.0	477612.0	280171.0	1506841.0	565721.0	550972.0	507243.0	576814.0	531982.0	850650.0	508858.0	521216.0
1000565.METUNv1_02959_thyA	Pyrimidine	thyA	1601144.0	684663.0	546761.0	530678.0	630948.0	583925.0	913183.0	994507.0	1070667.0	772457.0	586717.0	715592.0	435586.0	439585.0	624313.0	1901474.0	795340.0	647681.0	619688.0	1151920.0	516631.0	711724.0	937397.0	448562.0	557708.0	486358.0	430501.0	308514.0	543225.0	423394.0	587529.0	565465.0	625328.0	477327.0	385575.0	456408.0	425345.0	465751.0	750459.0	446183.0	339303.0	648023.0	471973.0	407483.0	446327.0	344726.0	461628.0	588902.0	402889.0	1030508.0	294039.0	422594.0	470135.0	290554.0	443164.0	254498.0	500268.0	584912.0	333825.0	514963.0	326488.0	310287.0	288189.0	1154327.0	423095.0	380677.0	429516.0	384214.0	405406.0	573877.0	511200.0	663750.0
1000565.METUNv1_00903_tmk	Pyrimidine metabolism	tmk	3803051.0	1201063.0	1399301.0	910570.0	1071416.0	811324.0	1665271.0	1363475.0	1198023.0	713705.0	1056746.0	1484617.0	881811.0	1090958.0	682946.0	2480991.0	911191.0	969513.0	1100478.0	1165808.0	930670.0	1506913.0	1087863.0	847850.0	1162952.0	1346179.0	1155864.0	708481.0	1075630.0	1037746.0	803560.0	1285931.0	838406.0	775982.0	940121.0	1361852.0	1140588.0	1066224.0	979165.0	900469.0	580987.0	1366675.0	1015896.0	925692.0	1019992.0	863773.0	839773.0	1523021.0	921627.0	2682634.0	786415.0	1150923.0	820992.0	820166.0	989400.0	761625.0	1119068.0	1460517.0	943453.0	1421103.0	1025236.0	919806.0	522296.0	2895924.0	1070908.0	1052494.0	970373.0	1068564.0	1080925.0	1763253.0	945438.0	1059803.0
taw:EI545_06815_ugpA	Transporters	ugpA	2528416.0	717439.0	871707.0	598550.0	706300.0	542269.0	1065073.0	1036212.0	882784.0	472980.0	769113.0	995378.0	564126.0	770296.0	523395.0	1567376.0	714401.0	631134.0	723402.0	838307.0	593780.0	930124.0	676364.0	534023.0	745095.0	780012.0	685574.0	467887.0	705237.0	636926.0	581535.0	882439.0	681976.0	580086.0	590498.0	840033.0	719573.0	662800.0	760607.0	570979.0	416850.0	817246.0	706132.0	652847.0	667922.0	554923.0	631364.0	932323.0	690630.0	1972585.0	542197.0	783225.0	597226.0	545242.0	713840.0	521650.0	879460.0	1046237.0	612561.0	932176.0	670348.0	564530.0	423206.0	1957874.0	750193.0	738727.0	731013.0	819315.0	717677.0	1095979.0	709296.0	657301.0
tci:A7K98_00195_ugpB	Transporters	ugpB	684480.0	196764.0	246116.0	161629.0	188808.0	147860.0	296601.0	282241.0	239677.0	131074.0	213796.0	280546.0	157659.0	217401.0	145375.0	434747.0	191839.0	162061.0	213730.0	228872.0	172249.0	266629.0	177829.0	145287.0	199025.0	215150.0	195748.0	135098.0	195543.0	177135.0	156550.0	235255.0	172969.0	150630.0	164198.0	223505.0	208518.0	176887.0	211611.0	148382.0	112045.0	212732.0	192352.0	168169.0	190664.0	146709.0	167599.0	244649.0	188095.0	552941.0	149173.0	218967.0	159829.0	140925.0	204638.0	137197.0	248195.0	277497.0	173777.0	244901.0	188220.0	155400.0	117702.0	539718.0	202017.0	206354.0	196460.0	222109.0	207390.0	311538.0	193515.0	173001.0
taw:EI545_06805_ugpC	Transporters	ugpC	5442916.0	1683159.0	2171928.0	1440572.0	1635542.0	1293567.0	2516779.0	2115374.0	1918862.0	1195542.0	1720016.0	2233272.0	1356121.0	1651346.0	1090289.0	3423569.0	1434708.0	1411976.0	1660928.0	1878552.0	1469877.0	2179913.0	1571834.0	1230609.0	1777572.0	1878052.0	1707851.0	1130158.0	1688648.0	1600970.0	1342885.0	1985108.0	1361871.0	1265034.0	1486497.0	2009960.0	1758142.0	1562257.0	1521827.0	1251165.0	921229.0	1911172.0	1627329.0	1419799.0	1605875.0	1318304.0	1323608.0	2022826.0	1510568.0	4221307.0	1291664.0	1775131.0	1381985.0	1265928.0	1613852.0	1201437.0	1935367.0	2179126.0	1521323.0	2124253.0	1600888.0	1409014.0	847930.0	3991805.0	1711407.0	1526138.0	1571789.0	1663971.0	1719581.0	2545730.0	1502488.0	1443447.0
taw:EI545_06810_ugpE	Transporters	ugpE	2522578.0	742341.0	878490.0	608446.0	703373.0	553240.0	1067331.0	1067041.0	900767.0	484467.0	748729.0	996256.0	543501.0	771118.0	522269.0	1624418.0	725570.0	647834.0	761272.0	854514.0	597867.0	951812.0	698769.0	543104.0	748372.0	797173.0	702140.0	482639.0	696969.0	655010.0	580903.0	879692.0	673453.0	599225.0	581842.0	825821.0	726555.0	671046.0	767424.0	576190.0	424762.0	825814.0	711645.0	645848.0	661310.0	553071.0	639720.0	929072.0	694924.0	2044380.0	527554.0	798164.0	615225.0	540958.0	718520.0	517616.0	894898.0	1044295.0	607099.0	935386.0	675347.0	568611.0	425250.0	1949579.0	736014.0	756544.0	739459.0	815651.0	714004.0	1117450.0	702845.0	663002.0
tak:Tharo_1843_ugpQ	Organic phosphoester hydrolysis	ugpQ	162006.0	44751.0	56279.0	40197.0	46983.0	32198.0	67395.0	74958.0	48210.0	25432.0	47452.0	65569.0	33353.0	54241.0	31785.0	87486.0	45270.0	37887.0	47756.0	52954.0	34474.0	66693.0	49215.0	35336.0	48041.0	48203.0	47942.0	26598.0	45249.0	38446.0	36490.0	53643.0	36780.0	31393.0	42691.0	51973.0	47835.0	41863.0	41436.0	29465.0	26434.0	49176.0	45790.0	36904.0	39782.0	38829.0	38770.0	59337.0	40073.0	101700.0	29587.0	46670.0	34426.0	33645.0	40679.0	28723.0	50870.0	57650.0	41362.0	58449.0	41216.0	34230.0	23851.0	99049.0	40236.0	45237.0	42711.0	47853.0	49112.0	74917.0	39304.0	39573.0
thr:TRQ7_05490_ushA	Purine metabolism	ushA	452339.0	131143.0	165712.0	112896.0	129328.0	101047.0	191215.0	193580.0	142817.0	77864.0	143152.0	186485.0	105868.0	159502.0	85057.0	236693.0	130895.0	108159.0	144678.0	153910.0	111819.0	188520.0	124347.0	94104.0	139764.0	149890.0	129142.0	89958.0	131156.0	121503.0	101504.0	163119.0	113451.0	95120.0	106363.0	156864.0	140972.0	125940.0	110946.0	87918.0	73460.0	139954.0	129532.0	117437.0	122492.0	112544.0	112665.0	176797.0	130689.0	340864.0	93945.0	142556.0	104997.0	97658.0	128087.0	91210.0	137474.0	178506.0	116122.0	173164.0	129035.0	106502.0	63026.0	279248.0	123173.0	117812.0	127961.0	142902.0	135275.0	220692.0	119856.0	122296.0
